ax,ay,az,wx,wy,wz
-0.659751,-0.300258,9.26451,-0.173672,-0.18175,-0.164416
-0.864276,-0.679717,9.42946,-0.128936,-0.137238,-0.169592
-0.836887,-0.86796,9.6729,-0.124739,-0.176423,-0.150517
-0.78449,-0.168547,9.82594,-0.172959,-0.159829,-0.137496
-0.948492,-0.125388,9.87108,-0.152912,-0.150672,-0.199542
-0.550085,-0.287193,9.58579,-0.160363,-0.131681,-0.174403
-0.99293,-0.254958,9.72766,-0.144415,-0.165367,-0.139723
-0.811641,-0.441108,10.0252,-0.144677,-0.165427,-0.179353
-1.01535,-0.157324,9.89146,-0.162757,-0.147774,-0.164784
-0.816376,-0.323952,9.67332,-0.148733,-0.156422,-0.181315
-0.689188,-0.615307,9.50617,-0.182242,-0.161519,-0.184599
-0.544025,-0.309648,9.51074,-0.166638,-0.166515,-0.130383
-0.494546,-0.310859,9.97258,-0.160119,-0.165,-0.187318
-0.564042,-0.211089,9.47689,-0.181876,-0.159273,-0.175885
-0.888924,-0.360195,9.42828,-0.146422,-0.134584,-0.17063
-1.14183,-0.197386,9.86389,-0.150628,-0.186223,-0.179195
-0.66933,-0.502246,9.87169,-0.172188,-0.152848,-0.19765
-0.885444,-0.262724,9.58701,-0.162561,-0.164006,-0.146999
-0.898115,-0.717048,9.50278,-0.201547,-0.151548,-0.182497
-1.055,-0.16061,9.76658,-0.197378,-0.141962,-0.168686
-1.01118,-0.581019,9.57637,-0.181827,-0.15782,-0.152746
-0.886373,-0.494992,9.45877,-0.17419,-0.119583,-0.186014
-0.438075,-0.475222,9.49719,-0.192072,-0.153721,-0.179219
-0.997739,-0.387341,9.68276,-0.16843,-0.193983,-0.161371
-1.07337,-0.435778,9.48533,-0.132759,-0.153689,-0.16731
-0.621272,-0.368182,9.89839,-0.159147,-0.17151,-0.171717
-0.879778,-0.552751,10.2075,-0.19607,-0.169219,-0.174955
-0.845219,-0.376143,9.70617,-0.177754,-0.191801,-0.186695
-1.00076,-0.331115,9.82149,-0.175198,-0.168455,-0.17143
-0.7656,-0.376165,9.81595,-0.158882,-0.173866,-0.161583
-1.17832,-0.355633,9.85424,-0.163179,-0.127342,-0.163738
-0.947155,-0.396942,9.58099,-0.199325,-0.172868,-0.143045
-0.705605,-0.263455,9.71075,-0.164873,-0.166068,-0.150648
-1.04631,-0.714905,9.59834,-0.172343,-0.138631,-0.188782
-0.741215,-0.530917,9.45022,-0.171111,-0.174231,-0.149389
-0.984795,-0.291817,9.59524,-0.175675,-0.176976,-0.184706
-0.868482,-0.772298,10.1062,-0.175558,-0.21097,-0.167351
-0.838705,-0.555332,9.81764,-0.188363,-0.159684,-0.164043
-0.696562,-0.188411,9.75498,-0.133992,-0.143989,-0.193011
-0.746642,-0.651167,9.64963,-0.202857,-0.176842,-0.162245
-0.617506,-0.49356,9.48772,-0.154196,-0.197531,-0.144591
-1.04622,-0.714045,9.67192,-0.174344,-0.17287,-0.130446
-0.738792,-0.454997,9.46146,-0.197267,-0.221976,-0.178957
-0.762978,-0.54753,9.8198,-0.154705,-0.193852,-0.170196
-1.13247,-0.264724,9.59971,-0.173435,-0.141435,-0.157362
-0.757838,-0.46942,9.93217,-0.163899,-0.168748,-0.170806
-0.874339,-0.261144,9.33751,-0.19718,-0.166333,-0.179926
-1.04377,-0.305512,9.66315,-0.161218,-0.162842,-0.176364
-0.930566,-0.49239,9.79152,-0.162963,-0.157422,-0.183407
-0.702321,-1.09964,9.58044,-0.207935,-0.185364,-0.169869
-0.813695,-0.42306,9.31806,-0.22753,-0.179481,-0.174004
-1.03188,-0.633582,9.28148,-0.213882,-0.213868,-0.193573
-0.735807,-0.500284,9.68488,-0.124702,-0.140034,-0.153624
-0.917374,-0.681603,9.21782,-0.211428,-0.18704,-0.180114
-0.618287,-0.441707,9.87531,-0.16738,-0.160371,-0.201897
-0.704071,-0.683766,10.1218,-0.17291,-0.155573,-0.160503
-0.938224,-0.405346,9.75946,-0.175866,-0.215139,-0.201137
-1.00111,-0.542788,9.76265,-0.201498,-0.207562,-0.177898
-1.02981,-0.484227,9.4458,-0.189796,-0.180466,-0.191726
-0.684701,-0.367001,9.62325,-0.198164,-0.161749,-0.162137
-1.03973,-0.522955,9.56929,-0.194487,-0.176069,-0.168157
-0.659068,-0.37699,9.80872,-0.184485,-0.202454,-0.169756
-0.842755,-0.54579,9.53595,-0.156683,-0.177158,-0.188696
-0.758669,-0.170337,9.71859,-0.204129,-0.196663,-0.169664
-0.879463,-0.637096,9.48471,-0.168921,-0.194842,-0.1725
-0.895755,-0.296986,9.62538,-0.147731,-0.172776,-0.184329
-0.979261,-0.470173,9.85324,-0.166531,-0.203006,-0.23033
-0.663393,-0.188128,9.44923,-0.167648,-0.151432,-0.184031
-0.771756,-0.308602,9.51255,-0.18378,-0.184879,-0.193498
-0.912498,-0.709143,9.83329,-0.206842,-0.211903,-0.191124
-0.948187,-0.374289,9.66634,-0.205274,-0.1712,-0.198381
-0.792205,-0.325356,9.75094,-0.194294,-0.161812,-0.1877
-0.668089,-0.746777,9.91257,-0.192087,-0.203082,-0.196061
-0.831038,-0.131166,9.37095,-0.225193,-0.161198,-0.166766
-0.747903,-0.254801,9.63613,-0.178828,-0.199367,-0.193907
-1.07537,-0.36964,9.56521,-0.176667,-0.169743,-0.157763
-1.32949,-0.644806,9.39145,-0.174022,-0.242477,-0.193544
-0.618993,-0.681702,9.94162,-0.166334,-0.163756,-0.182839
-0.811564,-0.60529,9.92805,-0.220131,-0.216014,-0.180136
-0.794876,-0.529219,9.80735,-0.180429,-0.183691,-0.164686
-1.21579,-0.401029,9.36673,-0.233733,-0.168361,-0.209662
-0.714881,-0.769685,9.72059,-0.224444,-0.151678,-0.166877
-0.471818,-0.186968,9.68413,-0.18679,-0.18255,-0.191759
-1.28379,-0.681545,9.21932,-0.159496,-0.202987,-0.203964
-1.09092,-0.477608,9.79962,-0.206865,-0.190854,-0.174193
-1.04058,-0.421071,9.57896,-0.165124,-0.184272,-0.165115
-1.27807,-0.365747,9.55168,-0.116723,-0.201747,-0.178175
-0.790154,-0.384805,9.68218,-0.149872,-0.200077,-0.196621
-1.17155,-0.140583,9.57014,-0.21152,-0.133918,-0.194317
-1.12761,-0.389258,9.78462,-0.185902,-0.184474,-0.172825
-0.693242,-0.184733,9.50075,-0.181947,-0.206751,-0.205175
-0.891686,-0.653342,9.8511,-0.19705,-0.187319,-0.187465
-0.960789,-0.326938,9.72868,-0.186668,-0.186069,-0.187626
-1.15867,-0.391705,9.77085,-0.202378,-0.231513,-0.17717
-0.850294,-0.315551,9.50421,-0.210456,-0.191594,-0.178442
-1.01752,-0.299708,9.62082,-0.192989,-0.180693,-0.22339
-1.00549,-0.443439,9.47305,-0.208604,-0.152082,-0.199728
-0.786985,-0.512878,9.31578,-0.131335,-0.182321,-0.207245
-0.970242,-0.596349,9.87684,-0.217308,-0.167022,-0.186054
-0.777049,-0.269093,9.47528,-0.163557,-0.172214,-0.177295
-0.695155,-0.867766,9.55901,-0.197596,-0.170568,-0.212308
-1.01223,-0.284929,9.88517,-0.203285,-0.193048,-0.246704
-0.819941,-0.373531,9.43696,-0.20848,-0.201234,-0.209369
-1.13705,-0.480878,9.64565,-0.194431,-0.176304,-0.167304
-0.623844,-0.175977,9.33891,-0.180083,-0.209507,-0.164951
-1.21141,-0.405928,9.60172,-0.196321,-0.19124,-0.205945
-0.83576,-0.307257,9.71254,-0.18789,-0.178102,-0.205875
-0.967205,-0.479212,9.62998,-0.172856,-0.194158,-0.197462
-1.0066,-0.373327,10.1049,-0.180929,-0.194589,-0.163699
-0.864971,-0.563769,9.62076,-0.154399,-0.182657,-0.182938
-1.38933,-0.451804,9.58363,-0.159345,-0.192682,-0.195415
-1.09361,-0.570047,9.93962,-0.207617,-0.19541,-0.166298
-0.752547,-0.544501,9.44482,-0.19537,-0.179751,-0.223834
-1.0659,-0.298938,9.60182,-0.182385,-0.20032,-0.154113
-0.869067,-0.136541,9.88123,-0.189496,-0.197336,-0.196894
-1.35462,-0.542485,9.22677,-0.189526,-0.217998,-0.216648
-1.18486,-0.471179,9.66438,-0.187505,-0.181676,-0.210086
-1.01002,-0.482,9.92057,-0.217223,-0.205647,-0.185843
-1.00101,-0.623156,9.66447,-0.185019,-0.216401,-0.20542
-0.91124,-0.44574,9.42798,-0.192856,-0.185693,-0.208965
-0.620602,-0.376198,9.53105,-0.200686,-0.188938,-0.175223
-0.956821,-0.207351,9.51195,-0.175889,-0.196763,-0.175768
-0.942387,-0.461147,9.64295,-0.153152,-0.185197,-0.192184
-1.1875,-0.300198,9.65928,-0.223811,-0.172168,-0.213844
-1.0406,-0.166587,10.0024,-0.209595,-0.175686,-0.178103
-1.08513,-0.467245,9.52234,-0.22274,-0.190208,-0.182991
-1.45737,-0.574552,9.4462,-0.208993,-0.19116,-0.208348
-1.20396,-0.870673,9.32708,-0.175262,-0.202332,-0.189592
-0.671295,-0.470289,9.54936,-0.212105,-0.193872,-0.217345
-0.993857,-0.54534,9.46461,-0.208323,-0.18877,-0.156446
-1.02007,-0.513092,9.6,-0.181195,-0.231985,-0.208388
-0.819591,-0.366257,9.68244,-0.184598,-0.170899,-0.212833
-0.962312,-0.400649,9.41677,-0.185222,-0.20489,-0.197346
-1.05168,-0.62668,9.92612,-0.196472,-0.199593,-0.212166
-1.22272,-0.0379163,9.45147,-0.180029,-0.180462,-0.203514
-1.03789,-0.168362,9.63397,-0.232397,-0.1888,-0.188672
-1.15601,-0.36715,9.86531,-0.209217,-0.168623,-0.189989
-0.945554,-0.621585,9.74588,-0.197208,-0.204379,-0.196878
-1.00434,-0.443869,10.0254,-0.231002,-0.180144,-0.201517
-1.33531,-0.321064,9.67793,-0.216546,-0.196823,-0.199948
-0.833743,-0.181839,9.5251,-0.206301,-0.181405,-0.192155
-1.21955,-0.526218,9.65194,-0.192938,-0.187391,-0.224218
-0.938425,-0.808626,9.67366,-0.186829,-0.211764,-0.194743
-0.89068,-0.64965,9.8265,-0.178706,-0.224914,-0.180936
-1.29477,-0.702461,9.96957,-0.177038,-0.200616,-0.188908
-0.897048,-0.450179,9.70309,-0.221925,-0.244814,-0.173427
-0.885138,-0.513351,9.44173,-0.194414,-0.199488,-0.22279
-0.752787,-0.188779,9.47208,-0.250845,-0.172345,-0.173498
-1.15436,-0.44271,9.68437,-0.187697,-0.191468,-0.185932
-0.711033,-0.242612,9.44814,-0.20777,-0.189897,-0.175494
-1.06871,-0.214369,9.95082,-0.158611,-0.156069,-0.160495
-0.891287,-0.151053,9.38598,-0.173152,-0.250715,-0.174256
-1.01561,-0.57009,9.64328,-0.17402,-0.20696,-0.213415
-1.01636,-0.506215,9.25289,-0.190112,-0.199024,-0.197256
-1.10506,-0.31483,9.69288,-0.211713,-0.200854,-0.188558
-1.17219,-0.314837,9.58103,-0.172589,-0.174232,-0.195167
-1.086,-0.540111,9.38683,-0.237386,-0.242305,-0.176316
-0.893745,-0.423811,9.35159,-0.199021,-0.154176,-0.216301
-0.959712,-0.811828,9.51852,-0.203105,-0.156444,-0.17288
-1.00089,-0.689057,9.96577,-0.193707,-0.208926,-0.16049
-0.809962,-0.565247,9.74579,-0.210005,-0.204185,-0.165633
-1.06962,-0.321976,9.77948,-0.177266,-0.241057,-0.199185
-1.07243,-0.173601,9.69196,-0.222882,-0.170654,-0.191124
-1.09812,-0.984928,9.69918,-0.191769,-0.183045,-0.179925
-0.9434,-0.431067,9.44135,-0.182302,-0.172134,-0.209976
-0.925149,-0.577429,9.73421,-0.187844,-0.221437,-0.251546
-0.909434,-0.46905,9.63543,-0.180597,-0.202204,-0.193475
-0.610136,-0.564481,9.42927,-0.194416,-0.222791,-0.193945
-0.783188,-0.392292,9.63808,-0.187382,-0.174368,-0.18528
-0.954021,-0.325687,9.47925,-0.207021,-0.233191,-0.197171
-0.883442,-0.499215,9.3144,-0.208052,-0.186663,-0.206809
-1.07292,-0.401476,9.61876,-0.215884,-0.216909,-0.180612
-0.833381,-0.546495,9.54748,-0.238414,-0.216954,-0.202475
-0.910255,-0.28416,9.69265,-0.21962,-0.182177,-0.176574
-1.119,-0.528183,9.72344,-0.238888,-0.219555,-0.204291
-1.01915,-0.380825,9.59344,-0.177849,-0.232628,-0.183783
-1.02883,-0.83437,9.71456,-0.174924,-0.19156,-0.17143
-0.957681,-0.875758,9.71036,-0.225859,-0.173848,-0.212576
-0.844959,-0.697575,9.62196,-0.205111,-0.209482,-0.179167
-1.0553,-0.383344,9.52135,-0.197666,-0.19522,-0.194278
-1.15384,-0.322562,9.35626,-0.222757,-0.188543,-0.228025
-1.09406,-0.721417,9.48564,-0.186323,-0.202743,-0.195933
-1.16433,-0.348185,9.495,-0.2101,-0.226948,-0.182715
-0.469478,-0.530303,9.53512,-0.189826,-0.168571,-0.234986
-1.22595,-0.412622,9.59544,-0.174737,-0.184313,-0.21552
-0.827848,-0.817956,9.59036,-0.232873,-0.226854,-0.197098
-0.549658,-0.229373,9.46376,-0.188871,-0.186303,-0.18734
-1.04162,-0.209173,9.6308,-0.206872,-0.165021,-0.165165
-0.809897,-0.684278,9.74447,-0.211403,-0.180126,-0.203373
-0.51761,-0.622435,9.44454,-0.194713,-0.193446,-0.204156
-1.13809,-0.595759,9.49399,-0.176444,-0.186389,-0.19702
-1.14794,-0.204373,9.34158,-0.198482,-0.199075,-0.183509
-1.51758,-0.7651,9.55859,-0.22229,-0.191689,-0.17125
-0.640372,-0.268462,9.06642,-0.224198,-0.214021,-0.22991
-1.05173,-0.727811,9.83184,-0.225509,-0.215602,-0.191701
-0.944663,-0.640304,9.45077,-0.193594,-0.192627,-0.252801
-0.733872,-0.612801,9.53384,-0.191863,-0.204814,-0.224295
-0.945845,-0.224169,9.6108,-0.166857,-0.192638,-0.223558
-0.911176,-0.470439,9.60179,-0.188502,-0.171013,-0.179451
-0.784572,-0.547676,9.37841,-0.17588,-0.207801,-0.196798
-0.795711,-0.358797,9.78198,-0.186676,-0.195339,-0.196886
-0.841004,-0.385082,9.9648,-0.198882,-0.202258,-0.227657
-1.3491,-0.327554,9.36849,-0.184781,-0.179527,-0.203778
-0.882564,-0.387618,9.79355,-0.233517,-0.215746,-0.21002
-0.960517,-0.659534,9.53384,-0.213039,-0.216856,-0.188698
-1.09302,-0.914024,9.56641,-0.191473,-0.189152,-0.248797
-0.902643,-0.599017,9.19308,-0.185752,-0.21992,-0.207712
-1.34604,-0.637811,9.58256,-0.205372,-0.19692,-0.206218
-0.792685,-0.659107,9.50145,-0.182573,-0.244034,-0.181176
-1.00298,-0.447,9.21964,-0.189294,-0.182982,-0.181069
-0.714794,-0.489295,9.66156,-0.204571,-0.192823,-0.190337
-0.710709,-0.479933,9.3182,-0.170133,-0.195472,-0.1908
-1.13502,-0.112873,9.34905,-0.199126,-0.166729,-0.199429
-0.811589,-0.667124,9.24634,-0.222312,-0.185403,-0.190289
-1.15809,0.0753125,10.0697,-0.207273,-0.19905,-0.181155
-0.811604,-0.12972,9.70847,-0.194111,-0.213862,-0.210894
-1.0749,-0.622268,9.68296,-0.185938,-0.235656,-0.189872
-1.1459,-0.323373,9.51828,-0.165918,-0.174398,-0.187438
-0.894455,-0.200396,9.63694,-0.180288,-0.2175,-0.219674
-0.975338,-0.577394,9.3478,-0.179232,-0.168499,-0.177085
-0.996575,-0.472109,9.91672,-0.165128,-0.170302,-0.21457
-1.0976,-0.536139,9.48396,-0.211221,-0.217309,-0.19821
-0.775767,-0.540743,9.44708,-0.202797,-0.174002,-0.171047
-1.0975,-0.518168,9.75777,-0.188085,-0.215163,-0.198136
-0.947111,-0.530873,9.78864,-0.197507,-0.187954,-0.215551
-0.847783,-0.597644,9.69094,-0.199348,-0.202474,-0.187587
-1.19024,-0.687315,9.70241,-0.213769,-0.165583,-0.160651
-0.7638,-0.433432,9.29547,-0.20253,-0.208056,-0.168813
-0.895527,-0.472378,9.49455,-0.208793,-0.189969,-0.194101
-0.998984,-0.620661,9.55982,-0.190878,-0.179994,-0.196302
-1.02732,-0.152439,9.45474,-0.208374,-0.215176,-0.238841
-1.29138,-0.483883,9.69804,-0.202087,-0.204696,-0.171071
-1.1771,-0.551041,9.53736,-0.201845,-0.201022,-0.205632
-0.726753,-0.639969,9.3456,-0.193352,-0.202248,-0.231427
-0.819714,-0.533557,9.81035,-0.208182,-0.186672,-0.193115
-0.714171,-0.333264,9.73319,-0.216778,-0.18642,-0.192224
-0.936014,-0.191036,9.51793,-0.201482,-0.208712,-0.234654
-0.678307,-0.189522,9.37945,-0.213699,-0.195003,-0.17984
-0.923548,-0.583378,9.884,-0.143368,-0.240188,-0.194043
-0.448523,-0.204077,9.40937,-0.229103,-0.194513,-0.227873
-1.16547,-0.481945,9.55081,-0.177367,-0.212233,-0.170999
-0.789809,-0.371025,9.59187,-0.227245,-0.191229,-0.15203
-1.15193,-0.618868,9.39119,-0.200679,-0.250777,-0.197228
-1.1965,-0.847191,9.90135,-0.201248,-0.232567,-0.207815
-1.09549,-0.322813,9.61824,-0.217565,-0.199713,-0.197357
-1.06262,-0.57581,9.46897,-0.182079,-0.175263,-0.213508
-1.38063,-0.405534,9.27842,-0.223074,-0.184763,-0.208311
-1.08538,-0.757266,9.37305,-0.16978,-0.206262,-0.200804
-0.931909,-0.364013,9.66289,-0.221346,-0.214645,-0.191914
-1.02447,-0.666764,9.45361,-0.189563,-0.210481,-0.205672
-0.969826,-0.78808,9.47783,-0.20829,-0.232997,-0.207429
-0.751356,-0.767426,9.37154,-0.178083,-0.20883,-0.203065
-1.26662,-0.821721,9.52337,-0.190466,-0.194577,-0.161306
-1.17796,-0.609664,9.20288,-0.185836,-0.185674,-0.209049
-0.993784,-0.448561,9.75168,-0.20141,-0.178076,-0.201128
-1.03085,-0.456842,9.61505,-0.210415,-0.159512,-0.218226
-0.869678,-0.810598,9.66098,-0.178188,-0.153581,-0.246256
-1.33385,-0.341597,9.65307,-0.195188,-0.217832,-0.242234
-1.34638,-0.68281,9.61708,-0.190443,-0.185847,-0.201104
-0.932267,-0.40496,9.51944,-0.187775,-0.223733,-0.20795
-0.873274,-0.741476,9.42198,-0.234635,-0.182969,-0.214647
-0.611392,-0.62593,9.31647,-0.224689,-0.183146,-0.227037
-1.03325,-0.217824,9.19697,-0.171795,-0.199938,-0.178579
-0.867406,-0.675369,9.60243,-0.189741,-0.204259,-0.16214
-0.938024,-0.346585,9.44494,-0.171573,-0.18799,-0.171482
-0.937313,-0.449358,9.43736,-0.182809,-0.206055,-0.233008
-0.962896,-0.257986,9.73105,-0.217207,-0.218408,-0.205747
-0.928697,-0.689249,9.6204,-0.207484,-0.216054,-0.170603
-0.957252,-0.259916,9.45053,-0.14543,-0.197578,-0.176784
-0.878251,-0.542067,9.29611,-0.22256,-0.192602,-0.203167
-0.990135,-0.68131,9.41117,-0.159252,-0.230337,-0.179951
-0.984944,-0.565761,9.68584,-0.172994,-0.237399,-0.213213
-1.07623,-0.647479,9.71356,-0.225188,-0.194719,-0.153424
-0.853456,-0.412386,9.48827,-0.205355,-0.154826,-0.181224
-1.09377,-0.898758,9.94358,-0.179568,-0.180916,-0.183668
-1.27223,-0.676493,9.84507,-0.15202,-0.168268,-0.188348
-1.0891,-0.639788,9.77378,-0.216391,-0.182239,-0.186436
-1.01823,-0.751824,9.83054,-0.189211,-0.207886,-0.185841
-1.0112,-0.273481,9.64021,-0.198459,-0.174241,-0.17362
-1.1494,-0.48131,9.43232,-0.194471,-0.182477,-0.250673
-1.02341,-0.704883,9.70964,-0.181715,-0.177694,-0.206655
-0.963903,-0.291491,9.37335,-0.189688,-0.195061,-0.188872
-0.813906,-0.215352,9.65509,-0.195778,-0.175539,-0.174788
-0.904803,-0.169953,9.66076,-0.209731,-0.169248,-0.199379
-1.13702,-0.325599,9.48891,-0.20146,-0.188337,-0.23431
-0.992341,-0.227962,9.66151,-0.179344,-0.190338,-0.206492
-0.880355,-0.411696,9.62526,-0.199192,-0.180417,-0.192591
-0.864775,-0.253307,9.66469,-0.184682,-0.178824,-0.193153
-1.01817,-0.549729,9.3107,-0.208323,-0.226283,-0.205392
-1.16684,-0.131011,9.70024,-0.187359,-0.222201,-0.188366
-0.656794,-0.711795,9.91966,-0.194672,-0.164406,-0.189376
-0.943569,-0.493041,9.71189,-0.209603,-0.191272,-0.191637
-1.13234,-0.489377,9.461,-0.205284,-0.192324,-0.187238
-0.911534,-0.351274,9.4761,-0.18517,-0.165478,-0.168563
-0.764901,-0.14498,9.53485,-0.183642,-0.183552,-0.189249
-1.12741,-0.756898,9.38022,-0.165412,-0.20116,-0.176432
-0.742028,-0.609665,9.80236,-0.203441,-0.186859,-0.209257
-1.30449,-0.699607,9.22567,-0.21524,-0.1768,-0.209933
-1.14111,-0.561927,9.38817,-0.199675,-0.180567,-0.21707
-1.41919,-0.276559,9.58235,-0.180198,-0.208731,-0.190119
-0.942674,-0.441895,9.79178,-0.194733,-0.195323,-0.204753
-0.942871,-0.568121,9.37404,-0.194158,-0.157761,-0.160067
-0.973559,-0.293141,9.75427,-0.202609,-0.190751,-0.189332
-1.34834,-0.625474,9.58462,-0.187547,-0.189093,-0.148773
-1.00082,-0.621586,9.69013,-0.193702,-0.200498,-0.185533
-0.68814,-0.113847,9.54853,-0.153601,-0.205669,-0.182165
-0.779633,-0.60246,9.73494,-0.187369,-0.196805,-0.196313
-0.920156,-0.598869,9.69615,-0.19248,-0.19747,-0.19581
-1.17097,-0.776919,9.52587,-0.194619,-0.199009,-0.201795
-0.721281,-0.629637,9.87983,-0.194607,-0.204671,-0.230248
-0.922626,-0.914435,9.93624,-0.196055,-0.172352,-0.187263
-1.03008,-0.365893,9.65473,-0.196966,-0.20767,-0.208094
-0.965324,-0.456306,9.58658,-0.168848,-0.177785,-0.162537
-0.940355,-0.298191,9.56816,-0.163606,-0.166565,-0.186377
-1.037,-0.521251,9.62366,-0.177153,-0.176449,-0.187744
-0.89454,-0.491516,9.46639,-0.174977,-0.161204,-0.163576
-0.811155,-0.182881,10.1758,-0.185221,-0.180249,-0.211201
-0.625468,-0.229843,9.51083,-0.210254,-0.187374,-0.141999
-0.850927,-0.376232,10.0265,-0.196069,-0.18353,-0.173493
-0.92363,-0.60093,9.19389,-0.187617,-0.174322,-0.217085
-0.898242,-0.495286,9.73693,-0.141999,-0.178995,-0.186802
-1.03455,0.24315,9.98419,-0.164167,-0.16976,-0.198273
-0.759379,-0.538216,9.53754,-0.203717,-0.173712,-0.182856
-0.893148,-0.634904,9.92306,-0.189701,-0.210205,-0.166694
-1.06355,-0.255399,9.70604,-0.17399,-0.199396,-0.172557
-0.962758,-0.500442,9.36403,-0.155388,-0.167128,-0.185239
-1.20821,-0.658606,9.84335,-0.20996,-0.19137,-0.187777
-1.36495,-0.27201,9.56488,-0.22832,-0.149812,-0.190704
-0.983617,-0.203759,9.67488,-0.219886,-0.195454,-0.199423
-1.15863,-0.597663,9.59518,-0.1866,-0.184815,-0.214601
-0.73342,-0.468153,9.40448,-0.177758,-0.186121,-0.178297
-0.881058,-0.526993,9.91113,-0.186289,-0.180893,-0.206393
-1.12305,-0.621581,9.32083,-0.198766,-0.171182,-0.17437
-0.880742,-0.209505,9.64301,-0.218922,-0.197553,-0.19487
-1.1612,-0.53571,9.79166,-0.171194,-0.188617,-0.163666
-0.824235,-0.651845,9.59301,-0.192426,-0.190344,-0.190868
-0.722239,-0.49224,9.73302,-0.191256,-0.139854,-0.154833
-1.1029,-0.546012,9.31448,-0.178328,-0.207668,-0.173216
-1.03261,-0.357675,9.30577,-0.196726,-0.222317,-0.171624
-0.627355,-0.315684,9.29639,-0.142252,-0.197901,-0.182301
-0.697219,-0.832664,9.48558,-0.200294,-0.158394,-0.195147
-1.00593,-0.381186,9.48252,-0.161887,-0.179365,-0.155378
-0.855031,-0.393359,9.6057,-0.166506,-0.190571,-0.181955
-0.689504,-0.387902,9.42234,-0.161204,-0.207394,-0.193648
-0.951252,-0.491311,9.61613,-0.190827,-0.188726,-0.202335
-0.967834,-0.478455,9.65835,-0.203005,-0.16564,-0.209704
-1.04338,-0.474915,9.50874,-0.210346,-0.181888,-0.194041
-1.29957,-0.511849,9.55711,-0.159729,-0.170839,-0.201981
-0.933972,-0.173408,9.87539,-0.172665,-0.165962,-0.174116
-0.92049,-0.604004,9.95066,-0.183303,-0.208896,-0.19587
-0.839822,-0.430791,9.60174,-0.175355,-0.179361,-0.189171
-0.916549,-0.434059,9.65601,-0.161798,-0.198163,-0.218003
-0.683355,-0.606066,9.35288,-0.185474,-0.15909,-0.146179
-0.877033,-0.518788,9.2896,-0.1971,-0.179079,-0.161743
-1.0987,-0.218745,9.6613,-0.196777,-0.170227,-0.175324
-0.921208,-0.215763,9.6823,-0.182845,-0.201714,-0.170269
-0.949686,-0.390934,9.3749,-0.196799,-0.179424,-0.189072
-0.874665,-0.173239,10.1528,-0.19771,-0.171049,-0.189466
-0.806729,-0.352062,9.25313,-0.181353,-0.179962,-0.198219
-0.846232,-0.308759,9.87639,-0.155975,-0.184336,-0.170139
-0.714785,-0.533468,9.86175,-0.154533,-0.2301,-0.192186
-0.911895,-0.34884,9.54872,-0.208329,-0.188237,-0.165782
-0.923927,-0.273,9.07384,-0.147356,-0.159299,-0.196698
-0.652522,-0.70069,9.4254,-0.165762,-0.187679,-0.200953
-0.953137,-0.584062,9.57711,-0.168477,-0.171698,-0.161951
-0.971597,-0.501663,9.72116,-0.195176,-0.171016,-0.154663
-0.686626,-0.578946,9.6516,-0.154562,-0.174078,-0.171477
-0.598486,-0.548745,9.61273,-0.170174,-0.157621,-0.158451
-1.31132,-0.411317,9.9636,-0.160367,-0.172421,-0.18674
-1.01431,-0.471878,9.73114,-0.142799,-0.211763,-0.16444
-0.719399,-0.626658,9.62951,-0.154241,-0.15584,-0.163986
-0.55633,-0.34282,9.38071,-0.141931,-0.19747,-0.176552
-0.677508,-0.455932,9.80267,-0.197786,-0.214362,-0.176533
-1.05401,-0.355722,10.0175,-0.159442,-0.174303,-0.164252
-0.983636,-0.537697,9.60889,-0.149578,-0.16672,-0.185588
-0.924867,-0.337037,9.52051,-0.160488,-0.154907,-0.180961
-0.867478,-0.839481,9.27021,-0.125013,-0.180932,-0.168128
-1.10664,-0.673699,9.52742,-0.173118,-0.161859,-0.187977
-0.581706,-0.373785,9.47179,-0.144177,-0.156775,-0.186067
-1.01514,-0.631312,9.41833,-0.203001,-0.168907,-0.149537
-1.04201,-0.512034,9.80081,-0.181141,-0.143756,-0.194979
-1.12757,-0.412886,9.68534,-0.196509,-0.184914,-0.188375
-0.575442,-0.30065,9.39017,-0.184505,-0.198578,-0.148039
-0.818143,-0.0247438,9.72375,-0.176039,-0.183327,-0.155833
-0.937908,-0.561941,9.64527,-0.159331,-0.148735,-0.160617
-0.953438,-0.708741,9.87948,-0.12425,-0.159664,-0.180214
-0.779367,-0.580972,9.48473,-0.184406,-0.14702,-0.159103
-0.789832,-0.490131,9.84076,-0.167565,-0.130418,-0.145346
-0.935765,-0.281193,9.59526,-0.170868,-0.155205,-0.134941
-0.914125,-0.0564517,9.56291,-0.16601,-0.169298,-0.181722
-0.95448,-0.39062,9.63177,-0.15743,-0.18152,-0.162691
-1.00401,-0.496992,9.42183,-0.185508,-0.146817,-0.142477
-0.957224,-0.409044,10.0206,-0.163625,-0.154806,-0.176504
-1.06344,-0.75259,9.52317,-0.185283,-0.170916,-0.187489
-0.809645,-0.661569,9.47222,-0.174036,-0.170378,-0.167379
-0.653641,-0.522701,9.69479,-0.203892,-0.154891,-0.170313
-1.00146,-0.638964,9.47814,-0.1893,-0.193427,-0.210103
-0.852446,-0.434619,9.66467,-0.143692,-0.186493,-0.180368
-0.900389,-0.290449,9.37419,-0.164161,-0.19067,-0.143045
