x,y,z,vx,vy,vz,phi,theta,psi
24.7808,-27.3815,-10.8984,18.1919,-18.175,-9.44457,38.1568,22.1691,48.1957
24.8262,-27.1724,-10.8734,18.3692,-18.4496,-9.34885,38.171,22.2382,48.2371
25.073,-27.2413,-10.8062,17.9446,-18.062,-8.61504,38.1303,22.0492,48.375
25.2143,-27.6311,-10.9436,18.2236,-18.1261,-8.38523,38.0012,21.7336,48.3599
25.0133,-27.9975,-11.1338,17.8943,-18.2172,-8.02854,37.9363,21.5795,48.0026
25.2494,-28.1707,-11.4455,18.158,-18.5089,-7.79471,37.7077,21.6476,47.9324
25.2688,-28.3337,-11.6005,18.3159,-18.1835,-7.69317,37.7662,22.1061,48.1282
25.2697,-28.4356,-11.5897,18.3761,-18.508,-8.09801,37.8516,22.218,47.8923
25.3791,-28.8982,-11.1932,18.2999,-18.7827,-8.38443,37.8921,22.2655,47.9887
25.315,-28.7969,-11.177,18.2496,-18.7614,-8.56984,37.8664,22.3486,47.8204
25.4555,-28.6344,-11.3023,18.3873,-19.1165,-8.53969,38.1447,22.7466,48.0101
25.0999,-28.9748,-11.2636,18.5984,-19.1058,-8.77256,37.954,22.7196,48.3098
24.9159,-28.9334,-11.1317,18.5867,-19.1484,-8.80457,37.6978,22.7154,48.3153
25.2269,-29.1228,-11.1342,18.9197,-19.2519,-8.76266,37.3988,22.574,48.2206
25.4009,-29.0293,-11.614,18.8002,-19.2014,-8.81146,37.3027,22.5655,47.957
25.5009,-28.8449,-11.7238,19.0693,-18.9506,-8.68888,37.1721,22.1635,48.0013
25.7107,-28.9071,-12.0679,18.8193,-18.6577,-8.65719,36.9482,22.2454,48.1865
26.0067,-28.8003,-12.2076,18.9176,-18.5155,-8.67122,36.7209,22.3142,48.0276
26.0734,-28.7489,-12.2061,18.9419,-18.6936,-8.45578,36.4667,22.0409,48.1586
25.9706,-28.9453,-12.4977,19.3473,-18.7339,-8.9249,35.9583,21.7504,48.1502
26.0636,-28.8805,-12.5021,19.4128,-18.3572,-8.80405,35.9782,21.9645,47.8938
26.366,-28.9504,-12.4855,19.8748,-17.9805,-8.71469,35.8827,21.8009,47.9607
26.5098,-29.1632,-12.5977,19.881,-18.3576,-9.1535,35.6946,21.7209,48.1702
26.181,-29.238,-12.6485,19.6257,-18.617,-8.87397,35.4701,21.2196,48.1526
26.3006,-29.2208,-12.7124,19.7397,-18.5923,-9.25356,35.4091,21.1784,47.7504
26.2886,-29.4714,-12.9479,18.8343,-18.6312,-9.16781,35.5013,21.3109,47.7877
26.166,-30.0055,-12.9488,18.9436,-18.6766,-9.04081,35.1368,21.4547,47.874
26.4612,-29.9616,-13.1532,19.0148,-18.5132,-8.12813,35.2258,21.4219,47.8372
26.6141,-30.2358,-13.1687,19.3151,-18.0088,-8.70672,35.6469,21.6077,47.4926
26.61,-30.5438,-13.1271,19.2016,-17.5757,-8.92974,35.5276,21.6101,47.2942
26.5613,-30.2469,-13.0358,19.6154,-17.5623,-8.78043,35.4698,21.3197,47.4799
26.5433,-30.623,-13.5302,20.0565,-17.3177,-8.14057,35.3194,21.39,47.6326
26.6811,-30.6721,-13.463,20.535,-17.0562,-8.33473,35.097,21.2132,47.7745
27.413,-30.7529,-13.4174,21.0588,-17.1492,-8.18271,34.978,21.2626,47.5189
27.6551,-30.8624,-13.2494,21.5481,-16.9165,-8.561,35.1166,21.4006,47.2413
27.4806,-31.2342,-13.3842,21.3993,-16.7712,-8.65783,35.0164,21.1155,47.116
27.9018,-31.0905,-13.2834,21.4297,-17.4063,-8.56285,34.9801,21.1574,46.9724
27.9076,-31.4164,-13.687,21.5426,-17.1649,-8.35698,34.7918,20.9041,46.7627
27.8447,-31.5167,-13.8411,21.5537,-16.653,-8.34851,34.7311,21.2628,46.4838
27.737,-31.8945,-13.964,21.3571,-16.6621,-8.60771,34.7326,21.2456,46.5244
28.0761,-32.2108,-14.2725,21.606,-16.5171,-8.86968,34.6641,20.9437,46.381
27.9096,-32.2205,-14.0951,21.5736,-16.3164,-9.46408,34.7715,21.1472,46.0575
27.9647,-32.071,-14.3863,21.4522,-16.4639,-9.53684,34.8075,21.0776,46.0312
27.8154,-31.9651,-14.5235,21.512,-16.9336,-9.56056,34.9351,20.8197,45.9408
27.8697,-32.2012,-14.5172,21.702,-17.0574,-9.8316,34.832,21.2443,45.7966
28.1035,-32.4786,-14.619,22.3574,-17.5331,-9.90663,35.2041,21.3213,45.7357
28.3976,-32.3964,-14.4925,21.8921,-17.8747,-9.83871,35.0949,20.7872,45.6927
28.2144,-32.3445,-14.6203,22.1292,-17.6545,-9.87597,34.8841,20.5851,45.8412
28.1593,-32.0747,-14.5079,22.3132,-18.1681,-10.0884,34.7957,20.5093,45.8373
28.1756,-32.17,-14.777,22.4565,-17.6222,-10.124,34.8637,20.2675,45.3932
28.2501,-32.44,-14.8514,22.0978,-17.2669,-10.4014,34.85,20.2837,45.6445
28.375,-32.6182,-15.0397,21.5073,-17.3848,-10.4166,34.5618,20.3178,45.908
28.2926,-32.962,-15.1962,20.9666,-17.5586,-10.6983,35.0418,20.2976,45.8484
28.7102,-33.1531,-14.9934,20.7668,-17.9661,-11.4629,35.274,20.3815,45.7639
29.0574,-33.5958,-15.7615,21.3858,-17.8578,-11.709,35.2217,20.4059,45.6531
29.2141,-33.9444,-15.8368,21.3734,-17.5329,-12.2295,35.5527,19.809,45.4778
29.2589,-34.1517,-15.9757,21.1187,-17.8502,-12.0457,35.3346,19.9225,45.2792
29.0905,-34.2918,-16.0088,21.3471,-17.9285,-12.1584,35.5186,20.102,45.301
29.2674,-34.2003,-15.9898,21.3653,-17.7775,-11.9089,35.6108,20.0969,45.0939
29.5883,-34.3854,-16.1191,21.1486,-17.6922,-11.7544,35.3709,19.8212,45.2621
29.8836,-34.4788,-15.9651,21.8364,-17.1803,-11.6879,35.393,19.3502,45.288
29.7418,-34.3119,-16.4503,21.753,-17.0932,-11.5371,35.3815,19.545,45.2312
29.9014,-34.2729,-16.6234,21.5072,-17.1376,-11.654,35.2071,19.6622,45.3839
30.255,-34.4359,-17.3207,21.0447,-17.0745,-12.2215,35.1085,19.5493,45.3861
30.1814,-34.5108,-17.3422,21.4839,-17.4324,-12.3402,35.1611,19.4188,44.9181
30.36,-34.8813,-17.593,21.3462,-17.4098,-12.6069,35.0537,19.6946,45.0229
30.7514,-34.8539,-17.5346,21.4233,-17.1533,-12.4005,35.2928,19.607,45.0516
30.7182,-35.3178,-17.8926,22.0098,-17.1327,-12.9435,35.2618,19.3388,44.38
30.9618,-35.5965,-17.9009,22.0276,-16.9147,-12.409,35.2699,19.1749,44.4323
31.4712,-35.675,-18.0859,21.911,-16.6625,-12.2125,35.0131,19.037,44.517
31.5165,-35.8269,-18.19,22.3178,-16.7119,-12.3109,35.0533,18.8777,44.8138
31.5479,-36.2068,-18.2534,21.8789,-17.0235,-12.3783,35.1895,18.9089,44.8394
31.7762,-36.1767,-18.5547,21.566,-17.0308,-13.2914,35.0053,18.923,44.8446
32.057,-36.1083,-18.9796,21.9496,-16.8583,-13.4006,35.1428,18.9086,45.0039
31.9957,-35.7368,-18.8428,21.6924,-16.9975,-13.5146,35.0129,18.8079,45.0473
32.3504,-35.686,-18.7213,21.6204,-16.2885,-13.4632,35.121,18.8667,45.0144
32.2489,-36.0127,-19.0574,21.6335,-15.78,-13.3327,34.9673,18.6395,44.7426
32.4253,-36.093,-19.2295,21.3888,-15.6974,-13.1568,34.8674,18.6037,45.0494
32.6553,-36.1502,-19.162,21.5438,-16.3914,-13.2976,34.7571,18.6935,45.0492
32.8715,-36.1182,-19.4235,21.5405,-16.0586,-12.9553,34.9249,18.2958,45.246
32.753,-36.2252,-19.7306,21.6933,-15.8948,-13.4212,35.0471,18.2036,45.2035
32.3844,-36.1836,-20.0753,21.8996,-16.4997,-13.621,34.996,18.5384,45.3218
32.0494,-36.1787,-20.0457,21.8769,-16.3438,-13.4945,34.9396,18.4115,45.2395
32.0403,-36.2815,-20.1839,22.6445,-16.5043,-13.7402,34.9315,18.3349,45.1972
31.6222,-37.1617,-20.1489,22.9493,-16.5907,-13.7507,35.0879,18.1962,44.995
31.8058,-36.9356,-20.4798,23.1569,-16.5516,-13.9572,35.0602,17.7507,44.8134
31.5631,-36.7994,-20.5047,22.94,-16.0475,-14.0695,34.9961,17.9872,45.1518
31.3396,-36.74,-20.02,22.8976,-16.0561,-13.912,35.0353,17.7792,44.9315
31.6591,-36.7733,-20.0576,22.6473,-16.11,-13.4252,34.9897,17.737,44.7953
31.7847,-36.7515,-20.1973,22.4809,-15.6593,-13.4879,35.0472,17.737,44.9053
32.2146,-36.8008,-20.2349,22.8014,-14.8705,-13.5207,34.8457,17.7161,44.8235
32.3953,-37.0669,-20.6127,22.774,-15.2854,-13.2618,34.8351,17.5535,44.9619
32.8263,-37.0349,-20.7844,22.9319,-14.9594,-13.4237,34.9895,16.9116,44.9074
33.0998,-37.1344,-20.7314,22.737,-15.0775,-13.9284,35.0138,17.3446,45.0169
33.5182,-36.6572,-20.4612,22.648,-14.5945,-13.8327,34.9808,17.3226,44.7508
33.4669,-36.4646,-20.6545,22.957,-14.2451,-13.7437,35.3487,17.7372,44.7309
33.6295,-36.7733,-20.5215,23.237,-14.4867,-13.3865,35.1025,17.8731,44.4568
33.6028,-37.0757,-20.6026,23.8569,-14.238,-13.1955,35.0138,17.853,44.4918
33.7965,-37.0202,-21.0501,23.6599,-14.5356,-12.9794,34.9027,17.3806,44.1947
33.8955,-37.1886,-21.0935,24.1198,-15.1334,-13.3379,34.7166,17.3392,44.155
33.8653,-37.2073,-21.1417,24.3026,-14.9075,-12.7191,34.8395,17.6123,44.249
33.919,-37.1632,-21.2633,24.2485,-15.112,-12.8197,35.0855,17.8701,44.1202
34.0263,-37.1561,-21.2174,23.9231,-15.2091,-12.8285,34.8472,17.8743,44.282
34.2437,-37.4107,-21.3029,24.2247,-16.038,-13.2331,34.73,17.9406,44.2763
34.1666,-37.3385,-21.2743,23.9424,-15.6318,-13.2224,34.8572,17.5105,44.1865
34.3117,-37.3992,-21.1546,23.8327,-15.5802,-13.2433,34.9698,17.5174,44.1443
34.5341,-37.1509,-21.3727,23.7532,-15.9866,-13.6444,35.208,17.2257,44.0529
34.6269,-37.2352,-21.3879,24.0825,-15.4718,-13.7211,35.1241,16.9635,44.5781
34.834,-37.2393,-21.404,24.49,-15.3424,-13.4076,34.8731,16.686,44.4353
35.1538,-37.4639,-21.4632,24.889,-14.9993,-13.3252,35.0928,16.5667,44.6663
35.268,-37.2521,-21.2805,25.0436,-15.4736,-13.2558,34.9385,16.5273,44.9783
35.432,-37.7091,-21.2481,25.612,-15.6558,-12.9567,34.5807,16.4147,44.8497
35.3383,-37.5357,-21.4304,25.4995,-15.7267,-13.343,34.7832,16.3658,44.4966
35.402,-37.5107,-21.4102,25.7639,-15.3155,-13.4762,34.4195,16.488,44.4409
35.9037,-37.765,-21.3008,25.8714,-15.4373,-13.5959,34.3757,16.2755,44.4788
36.319,-37.6381,-21.2248,25.9937,-15.6136,-13.6866,34.4961,16.3152,44.4076
36.6794,-37.4835,-21.3697,25.629,-15.9158,-13.4977,34.4466,16.597,44.4686
37.1293,-37.0565,-21.5187,25.4202,-15.9279,-13.965,34.0616,16.7548,44.5357
37.0364,-37.5755,-21.6713,25.5442,-15.6586,-13.5371,33.6833,16.4978,44.4753
37.1824,-37.6491,-21.5766,25.6116,-16.3563,-13.4287,33.9521,16.856,44.7387
37.3936,-38.0303,-21.9832,25.505,-16.2024,-13.0781,34.196,17.0819,44.3942
37.2781,-38.0365,-22.3096,25.6065,-15.871,-12.8681,34.1059,17.2991,44.2915
37.594,-38.7106,-22.4085,25.4939,-16.1724,-12.6387,34.2299,17.2095,44.3333
37.436,-38.9464,-22.2444,24.5789,-16.2507,-12.9064,34.3115,17.289,44.1104
37.404,-38.8283,-22.5356,24.0461,-16.4208,-12.8087,34.184,17.0331,43.8492
37.9609,-38.912,-22.3634,24.3829,-16.5217,-12.7726,34.3415,16.8841,43.8202
37.9181,-39.1582,-22.3844,24.4393,-16.3927,-12.8334,34.1773,16.819,43.6378
38.3003,-39.3139,-22.4866,24.6327,-16.5521,-12.8416,33.7984,16.5212,43.8168
38.3563,-39.3428,-21.9867,24.3295,-16.3437,-12.7117,33.9389,16.1907,43.7379
38.4352,-39.2001,-21.872,24.356,-16.4707,-12.5405,33.8026,15.745,43.5333
38.8623,-39.3117,-22.2353,25.2306,-16.6772,-12.5325,33.5228,15.9326,43.2733
38.9534,-38.8395,-22.3806,25.0817,-16.4856,-12.841,33.6187,16.1541,43.4059
39.2531,-38.627,-22.5841,25.3453,-16.148,-12.8756,33.8005,16.2603,42.8725
39.256,-38.6193,-22.4417,25.1094,-15.8959,-12.3634,33.7854,16.3703,42.6662
39.4064,-38.6422,-22.2862,24.8758,-16.3169,-12.523,33.6495,16.3718,42.5148
39.2154,-38.8151,-21.9491,25.0152,-15.8093,-12.1705,33.4202,16.5274,42.2432
39.1132,-39.0956,-22.2529,25.3367,-16.3644,-12.1051,33.1172,16.7206,42.1439
39.1632,-39.4522,-22.0576,25.6899,-16.0308,-11.7316,33.2086,16.6538,41.9967
38.9893,-39.5681,-22.0843,25.3632,-16.17,-11.8904,32.675,16.4519,41.7455
38.9586,-39.6351,-22.1551,24.5067,-15.78,-11.1638,32.5324,16.4941,41.6977
39.3111,-39.6752,-22.1848,24.3936,-15.7566,-10.929,32.3293,16.4543,41.5159
39.5087,-39.4121,-22.3561,24.2313,-15.6151,-10.7315,32.1966,16.4055,41.5515
39.6234,-39.6205,-22.6254,24.155,-15.7186,-10.9428,32.1883,16.3687,41.2175
39.7174,-39.5746,-22.7258,24.4451,-15.4344,-11.0084,32.3011,16.4076,41.2467
39.8315,-39.6735,-22.8744,24.0991,-15.6159,-10.7807,32.4626,16.2783,41.1463
39.9485,-39.7831,-23.1219,23.722,-15.4784,-10.9849,32.4425,15.7786,40.8124
40.0404,-39.748,-23.2406,23.8505,-15.7432,-10.675,32.3252,15.5186,40.6357
40.3657,-39.9555,-23.477,23.9941,-15.5315,-10.0743,32.2295,15.7087,40.2977
40.2802,-39.8739,-23.4074,24.1582,-15.8765,-10.3023,32.4129,16.0251,40.4517
40.3152,-39.9379,-23.3355,24.284,-15.8517,-10.2396,32.4847,15.7257,40.2758
40.1313,-40.2365,-23.232,24.3732,-15.8577,-9.96279,32.585,15.2135,39.8618
40.1454,-40.785,-23.1283,24.3531,-15.9355,-9.68327,32.573,14.846,39.9582
40.3404,-41.0294,-23.2422,23.8729,-15.4663,-9.47722,32.2974,14.7628,40.284
40.6604,-41.4144,-23.3675,24.1639,-15.9709,-9.01528,32.2339,14.6861,40.3589
40.5444,-41.4111,-23.4012,24.6371,-15.7574,-8.94173,31.9924,14.9642,40.3158
40.4481,-41.1644,-23.2718,24.3129,-15.9674,-8.82292,31.6981,14.9709,40.2323
40.7299,-41.0778,-23.0702,24.1042,-15.8675,-8.6137,31.6824,14.8587,39.9609
41.0988,-41.338,-22.9646,24.1125,-15.8532,-8.54725,31.7833,15.0836,39.7751
41.368,-41.5363,-23.048,24.1685,-16.0202,-8.39784,31.6407,14.9938,39.9079
41.6713,-41.7349,-23.4064,24.0816,-15.7154,-8.79988,31.7823,14.6661,39.8615
41.9762,-42.2266,-23.7526,24.4066,-15.6492,-8.58856,31.566,14.7556,39.5592
42.1099,-42.4955,-23.8892,24.4286,-16.1034,-8.36802,31.63,14.405,39.3591
42.3499,-42.8208,-23.9688,24.0733,-16.3403,-8.2325,31.3414,14.2116,39.2343
42.3657,-42.8823,-24.2565,23.6776,-16.2129,-8.24281,31.5995,14.1045,38.9739
42.7012,-42.8602,-24.1973,23.1698,-16.3435,-8.20909,31.7123,14.1698,39.1304
42.8982,-42.9202,-24.3841,23.1298,-15.4735,-8.17609,31.43,14.4442,39.1318
42.9653,-43.1693,-23.9845,23.2928,-15.6614,-8.45868,31.0962,14.4752,39.1481
43.2819,-43.303,-23.8706,23.2707,-15.8447,-8.85515,30.965,14.4558,39.2522
43.3186,-43.2901,-23.8457,23.9959,-16.0572,-9.01572,30.9251,14.4101,39.5657
43.5892,-43.3798,-24.0222,23.8534,-15.7876,-8.98536,30.8441,14.1927,39.2675
43.9022,-43.58,-24.0941,24.4706,-16.7088,-8.19831,30.6108,14.0679,39.292
44.2941,-43.7277,-24.2322,24.6392,-16.9418,-8.39183,30.8342,13.7954,39.4784
44.2989,-43.6441,-24.2698,24.9906,-17.3973,-8.10484,30.6273,13.8294,39.4107
44.1848,-43.7205,-24.0866,25.1462,-17.5094,-8.54839,30.4516,13.9194,39.2952
44.7415,-43.7282,-24.1811,25.2835,-17.3352,-8.23797,30.2329,13.7575,39.5653
45.0794,-43.6184,-23.8783,24.781,-17.1932,-8.00126,30.3419,13.8434,39.3118
45.0226,-43.5424,-23.5181,24.2765,-17.1085,-7.89565,30.3383,13.7612,39.2271
45.2643,-43.6317,-23.8259,24.4438,-16.7325,-7.70705,30.4836,13.8552,38.8165
45.4393,-44.0829,-23.7745,24.8787,-16.271,-7.49678,30.3497,13.9513,38.7179
45.811,-43.9436,-23.6914,24.4345,-16.8165,-7.56687,30.1878,13.6358,38.5858
45.5352,-44.2785,-23.8288,24.7059,-16.6058,-7.76339,30.1272,13.6642,38.6935
45.801,-44.1169,-23.945,24.2201,-16.5904,-7.82694,30.1759,13.6577,38.6857
45.7173,-44.1207,-23.6417,24.9651,-16.0987,-6.9991,30.0518,13.3392,38.4128
45.7934,-43.8992,-23.3553,24.6126,-15.8199,-7.0524,30.0329,13.5394,38.2065
46.0212,-43.8451,-23.2954,24.3971,-15.4096,-6.97016,30.2555,13.0934,38.0183
45.7655,-44.2388,-23.4962,24.4227,-15.7443,-7.50032,30.0918,12.7896,37.7104
45.958,-44.0712,-23.2452,24.2641,-15.3795,-7.2884,29.6839,12.6103,37.6468
46.2909,-44.3536,-23.3404,24.3112,-15.5726,-6.7979,29.3551,12.3929,37.9072
46.9192,-44.049,-23.5625,23.7212,-15.5563,-7.22717,29.1121,12.0339,37.7854
46.9479,-44.4969,-23.2708,23.7437,-15.6108,-7.65639,28.9957,11.9766,37.4281
47.3436,-44.2417,-23.6222,23.673,-16.0242,-8.05706,28.9804,11.8345,37.3537
47.3294,-44.3781,-23.6624,23.77,-15.7914,-8.38853,28.7422,11.9167,37.3691
47.7125,-44.7666,-23.583,23.8793,-15.7627,-8.87813,28.411,11.4026,37.4801
47.6601,-44.8666,-23.4097,24.1799,-16.068,-8.24452,28.4379,11.5414,37.4502
47.5217,-44.7365,-23.4554,24.3476,-16.3172,-8.38903,28.3772,11.7932,37.591
47.7497,-45.3158,-23.5829,24.2416,-16.404,-8.47942,28.4399,11.6109,37.3448
47.8969,-45.2765,-23.4445,23.7843,-17.118,-8.35665,28.1112,11.6928,37.4439
48.0466,-45.6206,-23.561,23.5576,-16.7145,-8.39868,28.1228,11.619,37.8788
48.1504,-45.1976,-23.4292,23.36,-17.0078,-8.20101,28.3031,11.275,37.965
48.5697,-45.1276,-23.7962,23.7051,-17.3933,-8.01866,28.3184,11.4512,37.7923
48.5897,-45.5728,-23.9251,23.8007,-17.9387,-8.18559,28.2621,11.1987,37.5719
49.065,-45.2669,-23.9873,23.9934,-18.0475,-8.05966,28.0049,11.1277,37.3557
49.2142,-45.8397,-24.1068,24.3314,-17.6431,-7.94439,28.068,10.9756,37.0463
49.0877,-46.2108,-24.2258,24.5563,-17.7345,-8.3029,27.6172,11.0734,37.1835
49.7929,-46.4799,-24.3323,24.6986,-17.164,-8.07747,27.4618,11.4071,37.3656
49.891,-46.8506,-24.0703,25.1591,-17.2179,-7.78619,27.0884,11.2496,37.6119
49.9686,-46.7944,-24.3036,25.4908,-17.8131,-6.98757,27.2027,11.616,37.6411
50.2411,-46.9189,-24.4232,25.4807,-17.6667,-6.9439,27.4016,11.4235,37.7322
50.2315,-46.9067,-24.6175,25.711,-17.3725,-6.9659,27.9023,11.4146,37.2781
50.4279,-46.5483,-24.3499,25.8524,-17.3933,-7.13122,27.6884,11.4748,37.6107
50.512,-46.4873,-24.2702,25.6527,-17.066,-7.27465,27.5973,11.5887,37.5583
50.2902,-46.5278,-24.4187,25.6571,-16.9328,-7.11633,27.3755,11.3184,37.3234
50.4015,-46.5768,-25.0324,26.3269,-16.693,-6.78088,27.301,11.3304,37.2226
50.5768,-46.5598,-25.3829,26.3028,-17.1336,-7.12182,27.2206,11.315,37.0436
50.5647,-46.332,-25.4455,26.2939,-17.3533,-7.48288,27.1166,11.3578,37.0615
50.5899,-46.7538,-25.5731,26.4888,-17.2835,-7.19736,27.0093,11.4125,36.5225
50.5933,-46.9714,-25.6965,26.5258,-17.763,-6.78938,26.7494,11.1067,36.3445
50.8558,-47.2413,-25.8692,25.4987,-17.8661,-6.56303,26.5869,11.2143,36.3549
50.7891,-47.3323,-25.9858,25.7722,-18.0299,-6.57693,26.5311,11.2653,35.8125
51.0574,-47.7586,-25.5125,25.6674,-17.7618,-6.9976,26.5683,11.2922,36.0433
51.2458,-48.0104,-25.6029,25.9088,-17.9989,-6.51968,26.6619,11.1061,36.1767
51.581,-47.9819,-25.4305,25.7034,-17.6759,-6.59353,26.9933,11.028,35.6755
51.5112,-48.29,-25.6817,25.9792,-17.658,-6.45147,26.9659,10.9412,35.5999
51.9072,-48.5178,-25.6465,26.3204,-17.9919,-6.82179,26.5471,10.7661,35.3662
51.83,-48.707,-25.7416,26.8645,-18.0086,-6.42187,26.5307,10.8856,35.3184
51.6388,-48.9078,-25.5178,27.1079,-18.3029,-7.10305,26.421,10.8502,35.3457
51.5726,-48.838,-25.4909,27.424,-18.3914,-6.84016,26.0059,10.8461,34.8067
52.2309,-48.8323,-25.4722,27.7751,-18.1251,-6.46842,25.8707,10.9645,34.3145
52.5032,-49.0876,-25.3771,27.5008,-18.2032,-6.09755,25.5816,10.7697,34.2278
52.8518,-49.113,-25.413,27.7062,-17.6611,-6.13853,25.4811,10.4937,34.1459
53.0398,-49.2213,-25.4221,27.9593,-17.3823,-5.95957,25.696,10.2025,34.1005
53.0533,-49.4133,-25.488,27.8614,-17.1544,-6.38436,25.9935,10.381,34.154
52.9825,-49.5176,-25.7308,27.1868,-17.266,-6.42751,25.6782,10.1817,34.0894
53.4317,-49.7878,-25.4203,27.2817,-17.3097,-6.31331,25.4541,9.95488,33.8667
53.7945,-49.8503,-25.8268,27.304,-17.6254,-6.48529,25.5142,9.99568,33.7609
54.2976,-50.0539,-25.6698,27.2976,-17.4102,-6.3311,25.52,9.99977,33.7438
54.4862,-50.0867,-26.1113,27.8968,-17.3007,-6.17075,25.3998,10.025,33.6936
54.8387,-50.1971,-26.4519,27.7787,-17.5769,-5.95956,25.1737,9.63465,33.8289
54.8358,-50.2996,-26.4066,27.8154,-17.5586,-5.91879,25.0268,9.33908,33.5387
54.9354,-50.2895,-26.2432,27.5346,-17.1766,-6.16602,24.8395,9.29451,33.4261
55.2773,-50.6515,-26.2571,27.7784,-16.9065,-6.44688,24.6381,9.36293,33.3532
55.8355,-50.7533,-26.2666,27.2231,-16.9616,-6.92976,24.2791,9.17256,33.2189
56.2019,-50.6431,-26.3222,27.1752,-17.1533,-7.38288,24.2566,9.2344,33.0794
56.3757,-50.972,-26.5089,27.3931,-17.0967,-7.19351,24.5037,9.53253,32.9124
56.6731,-50.9909,-26.5441,27.5581,-17.0348,-7.49864,24.3129,9.28376,32.4965
56.8638,-50.5856,-26.666,27.6405,-16.6757,-7.28936,24.2223,9.25375,32.3866
56.8222,-50.5112,-26.6178,28.4856,-16.4849,-7.44408,24.1467,9.08334,32.2075
57.0855,-50.7973,-26.5353,28.6679,-16.9556,-7.47337,23.7869,9.03694,32.2384
57.0788,-50.6511,-26.759,28.5603,-17.1792,-7.44244,24.138,9.0176,31.9893
57.4114,-50.7194,-26.5578,28.7173,-17.7041,-7.64512,24.1257,8.97464,31.5305
57.3688,-50.5275,-26.4108,29.0214,-18.0439,-7.5197,24.1056,9.01949,31.529
57.4804,-50.8816,-26.7213,28.9675,-18.0605,-8.09025,23.9924,8.75394,31.2597
57.7786,-51.1868,-26.771,29.1499,-18.6422,-8.00719,23.4502,8.44398,31.1806
58.0028,-51.2475,-26.8709,29.2827,-17.7709,-8.08362,23.2244,8.2112,30.9755
58.1893,-51.4375,-26.5101,28.97,-17.684,-8.33154,23.2226,7.80734,31.0477
58.6367,-51.4022,-26.5314,29.3863,-17.4424,-7.40946,23.1659,7.84984,31.3392
58.8664,-51.7294,-26.6628,29.6144,-17.6736,-7.45269,23.3113,7.7709,31.0563
59.2426,-51.6828,-26.7783,30.0312,-18.5183,-7.6501,22.9728,7.56294,30.9461
59.2454,-51.6793,-26.7429,30.0556,-18.2797,-7.76402,22.6285,7.29946,30.9631
59.2601,-51.4716,-26.7285,30.3557,-18.2917,-7.79989,22.2797,7.12367,30.7296
59.1563,-51.502,-26.7998,29.9318,-18.9612,-8.46828,22.3195,6.94951,30.6198
59.3779,-51.9166,-26.7637,29.7948,-18.8128,-8.56714,22.312,6.90119,30.6
59.5624,-52.2353,-26.7452,29.5778,-19.1349,-8.45459,22.558,6.68934,30.5386
59.5157,-52.0836,-26.6578,29.572,-18.9007,-8.76717,22.2867,6.66414,30.6
59.5344,-52.4368,-26.7543,29.4616,-18.6908,-8.96073,22.2504,6.62347,30.1208
59.7032,-52.4515,-26.755,29.1211,-18.9009,-9.21702,22.1443,6.38128,29.839
59.7106,-52.6052,-27.1498,28.8454,-19.0484,-9.83619,21.784,6.52866,29.771
59.8825,-52.3656,-26.8085,29.4275,-18.8917,-9.04004,21.612,6.57901,29.8438
59.9377,-52.4892,-27.2012,29.2677,-19.3787,-9.19917,21.4733,6.36092,29.7489
59.9519,-52.532,-27.1844,29.1836,-18.9795,-8.97679,21.6788,6.15503,29.6596
59.7747,-52.8645,-27.3312,28.6608,-18.5195,-9.02352,22.0668,6.28536,29.7008
59.9363,-53.0892,-27.2618,29.0269,-18.4537,-9.177,21.6965,6.13529,30.0671
60.0118,-53.3839,-27.2046,28.9151,-18.1529,-8.80628,21.8944,6.33839,29.8971
60.187,-53.083,-27.4062,29.014,-18.001,-9.13019,21.6039,6.40101,29.6905
60.3928,-52.939,-27.4364,29.2234,-17.8522,-9.15149,21.8153,6.34935,29.9016
60.6942,-52.7053,-27.5589,29.5651,-18.0089,-9.37589,22.2146,5.93312,30.2492
60.8881,-52.5701,-27.5941,30.0711,-17.9404,-9.57684,22.226,5.63574,30.0467
60.5595,-52.755,-27.7206,30.0219,-17.2304,-9.3021,22.0828,5.54605,29.9777
60.4181,-52.4696,-28.0148,29.5668,-17.3987,-8.76193,21.691,5.36273,29.7507
60.838,-52.1765,-28.1828,29.405,-17.6114,-8.99353,21.7091,5.41628,29.505
61.0793,-52.1596,-27.9042,29.3562,-17.624,-9.36743,21.4783,5.33373,29.5381
61.1242,-52.3412,-27.8442,28.7637,-17.9683,-9.00254,21.5902,5.2875,29.6654
61.0742,-52.387,-27.8438,28.3616,-17.7956,-9.27968,21.5491,5.33295,29.2238
61.3776,-52.4748,-27.8877,28.2799,-17.711,-9.3216,21.7666,5.46576,28.8645
61.1249,-52.4136,-27.6539,28.4431,-18.2724,-9.4175,21.4074,5.16147,28.7794
61.1333,-52.4779,-27.7542,29.4914,-18.2198,-9.72328,20.8401,5.18525,28.8046
61.2283,-52.3816,-27.9521,29.5724,-18.0863,-9.41366,20.878,5.15971,28.5527
61.374,-52.4832,-27.8914,29.8275,-18.0898,-9.01904,21.0229,5.20603,28.9733
61.4773,-52.3868,-28.1098,29.884,-17.5246,-9.11155,21.0165,5.33941,29.0006
61.2468,-52.5042,-28.1867,29.8605,-17.1242,-9.11717,21.0575,5.21726,28.701
