UTC Timestamp,Latitude,Longitude,Heading
1542356935.764736448,39.7918623819551,116.498832137415,-140.721954345703
1542356935.812821234,39.7918621322502,116.498831524159,-140.64404296875
1542356935.860891295,39.7918619354268,116.498831809306,-140.682800292969
1542356935.903663996,39.7918620678533,116.498830640424,-140.512420654297
1542356935.951756503,39.7918618627756,116.498831052237,-140.35888671875
1542356935.994530893,39.7918620348289,116.49883007373,-140.490997314453
1542356936.042555658,39.791862253542,116.498830438501,-140.028778076172
1542356936.090691111,39.7918622480571,116.498830851335,-139.427001953125
1542356936.133618419,39.7918628316512,116.498831184439,-138.828826904297
1542356936.181538195,39.7918637952393,116.498831206496,-138.159149169922
1542356936.224328469,39.7918641052458,116.498831509937,-137.624847412109
1542356936.272426831,39.7918654383156,116.498829236647,-137.354461669922
1542356936.320484244,39.7918617902641,116.498826719648,-142.636138916016
1542356936.363254556,39.7918611818363,116.498825252416,-142.099517822266
1542356936.411325413,39.7918605905892,116.498824486126,-144.827423095703
1542356936.454092781,39.791860548196,116.498823863322,-144.304901123047
1542356936.502145816,39.7918605161409,116.498823143473,-143.676147460938
1542356936.550228401,39.7918604076498,116.498822408113,-143.043792724609
1542356936.593038452,39.7918600215114,116.498822406702,-147.529205322266
1542356936.641095744,39.7918597855602,116.498821903338,-147.136627197266
1542356936.683868578,39.7918598349781,116.498821468274,-146.995788574219
1542356936.731958457,39.7918595878864,116.498821276225,-149.236297607422
1542356936.780096112,39.7918596546204,116.498821535592,-149.356414794922
1542356936.822872109,39.7918592601809,116.498819879075,-149.899566650391
1542356936.870904159,39.7918591970401,116.498819666754,-149.946624755859
1542356936.913666930,39.7918590273973,116.498818992927,-149.873809814453
1542356936.961752192,39.791858859916,116.49881871631,-149.842376708984
1542356937.004516785,39.7918587321508,116.498818037023,-149.915832519531
1542356937.052602615,39.7918584127425,116.498817696898,-149.951599121094
1542356937.100687386,39.7918578900456,116.498817394483,-150.011077880859
1542356937.143509754,39.7918574460488,116.498817150213,-150.029388427734
1542356937.191527765,39.7918570145616,116.498816816649,-150.039031982422
1542356937.234324773,39.7918568524213,116.498816377308,-150.040863037109
1542356937.282336390,39.7918566441341,116.498815970655,-150.036254882812
1542356937.330492183,39.7918564222365,116.498814173457,-148.570587158203
1542356937.373278548,39.7918561266944,116.498813802167,-148.556884765625
1542356937.421330046,39.791855615199,116.498813230326,-148.576019287109
1542356937.464082309,39.7918551373636,116.498812575369,-148.56494140625
1542356937.512177403,39.7918552445041,116.498811815464,-148.506164550781
1542356937.560315235,39.7918548978904,116.498811513438,-148.511138916016
1542356937.603016385,39.7918544080127,116.498811022652,-148.505157470703
1542356937.651081065,39.791853756696,116.498810566939,-148.467926025391
1542356937.693883407,39.7918532269406,116.498810123827,-148.47509765625
1542356937.741931980,39.7918528446371,116.498809563899,-148.496185302734
1542356937.790052000,39.7918524989087,116.498809161202,-148.492919921875
1542356937.832833250,39.7918549538399,116.49880912201,-148.590972900391
1542356937.880943766,39.791854448937,116.498808659394,-148.601959228516
1542356937.923676004,39.7918537545887,116.498807469614,-148.325531005859
1542356937.971802876,39.7918531130457,116.498807280194,-148.326141357422
1542356938.019896962,39.7918523814322,116.498807068972,-148.422943115234
1542356938.062619724,39.7918517273905,116.498806584261,-148.418579101562
1542356938.110657151,39.7918510488127,116.498806284149,-148.429718017578
1542356938.153520643,39.7918506081732,116.498806310947,-148.438995361328
1542356938.201519770,39.7918502082355,116.498806264271,-148.413238525391
1542356938.244286465,39.7918499813369,116.498806091709,-148.382537841797
1542356938.292497750,39.7918496456545,116.498805765358,-148.383666992188
1542356938.340457138,39.791851960491,116.498803040272,-148.176025390625
1542356938.383240399,39.7918513571086,116.498804059583,-148.165069580078
1542356938.431301365,39.7918510890167,116.498801903132,-148.289459228516
